gene_id,gene_name,chromosome,start,end,essentiality,weighted_mean_mu_z
YLL025W,PAU17,Chromosome_XII,94747,95121,False,-0.10147796444574475
YLR197W,NOP56,Chromosome_XII,546097,547611,True,-0.685501810641029
YLR121C,YPS3,Chromosome_XII,388744,390270,False,-0.0026828343131094137
YLL020C,YLL020C,Chromosome_XII,105556,105861,False,1.0735276896205614
YLR322W,VPS65,Chromosome_XII,777628,777942,False,0.9214796789499501
YLR061W,RPL22A,Chromosome_XII,263194,263948,False,-0.6831727047545677
YLR290C,COQ11,Chromosome_XII,717145,717978,False,-0.27396589107537667
YLR363W-A,YLR363W-A,Chromosome_XII,853461,853718,False,-0.597064574647291
YLL058W,HSU1,Chromosome_XII,23569,25296,False,-0.09377082698558704
YLR364W,GRX8,Chromosome_XII,854062,854391,False,-0.5072151553552062
YLR246W,ERF2,Chromosome_XII,627118,628197,False,-0.052259146824723456
YLR078C,BOS1,Chromosome_XII,285736,286559,True,-0.15549009639662806
YLL006W,MMM1,Chromosome_XII,136586,137866,False,-0.43837347690897344
YLR429W,CRN1,Chromosome_XII,990777,992732,False,0.35143101350580314
YLR101C,YLR101C,Chromosome_XII,342566,342961,True,-0.37007473661017415
YLR112W,YLR112W,Chromosome_XII,370791,371210,False,0.7159402848832169
YLR361C-A,YLR361C-A,Chromosome_XII,849383,849679,False,0.7180100090372021
YLR352W,LUG1,Chromosome_XII,831116,833539,False,0.16618389997070718
YLL045C,RPL8B,Chromosome_XII,47859,48629,False,-0.17888491761960984
YLR028C,ADE16,Chromosome_XII,199540,201315,False,0.708324590911937
YLR370C,ARC18,Chromosome_XII,861718,862254,False,-0.7038311083731118
YLR376C,PSY3,Chromosome_XII,872826,873554,False,0.3628044543372633
YLR008C,PAM18,Chromosome_XII,165577,166083,True,-0.32497241382736186
YLR188W,MDL1,Chromosome_XII,528300,530387,False,0.05578019412957712
YLR099C,ICT1,Chromosome_XII,339744,340928,False,0.22356848534211257
YLR241W,CSC1,Chromosome_XII,620473,622821,False,-0.3324251770543815
YLR064W,PER33,Chromosome_XII,265456,266277,False,-0.284824855325095
YLR154C-G,YLR154C-G,Chromosome_XII,462522,462671,False,4.4866791107855075
YLL063C,AYT1,Chromosome_XII,14648,16072,False,0.4163689125703665
YLR306W,UBC12,Chromosome_XII,744151,744851,False,0.23711960881403646
YLR237W,THI7,Chromosome_XII,612367,614163,False,0.09162274512111841
YLR456W,YLR456W,Chromosome_XII,1055070,1055684,False,0.5303056118324178
YLL019W-A,YLL019W-A,Chromosome_XII,106908,107000,False,0.4285297104917124
YLR058C,SHM2,Chromosome_XII,257992,259401,False,-0.4650995699058296
YLR421C,RPN13,Chromosome_XII,965090,965560,False,-0.2217233453129702
YLR027C,AAT2,Chromosome_XII,196829,198085,False,-0.38916455858486726
YLR154W-B,YLR154W-B,Chromosome_XII,454392,454556,False,9.28315305869818
YLR403W,SFP1,Chromosome_XII,925568,927619,False,-0.2527184623440032
YLR038C,COX12,Chromosome_XII,224921,225172,False,-0.5998681295621583
YLR336C,SGD1,Chromosome_XII,799697,802396,True,-0.5017950410338563
YLR310C,CDC25,Chromosome_XII,752224,756993,True,-0.42624547442535093
YLR297W,YLR297W,Chromosome_XII,724044,724433,False,0.9337175425227904
YLR186W,EMG1,Chromosome_XII,523632,524390,True,-0.5057188631469903
YLR401C,DUS3,Chromosome_XII,922442,924448,False,0.32445837034310454
YLR317W,YLR317W,Chromosome_XII,765655,766089,True,-0.4948202122590653
YLR049C,MLO50,Chromosome_XII,243886,245172,False,-0.5914602365506928
YLL062C,MHT1,Chromosome_XII,16639,17613,False,0.6938255789053125
YLR030W,YLR030W,Chromosome_XII,203290,204081,False,0.20716209114467218
YLR016C,PML1,Chromosome_XII,176802,177416,False,1.0936091420182439
YLR168C,UPS2,Chromosome_XII,499578,500270,False,0.5867421067158014
YLR155C,ASP3-1,Chromosome_XII,469317,470405,False,-0.40144360732802176
YLR204W,QRI5,Chromosome_XII,552270,552605,False,-0.0668695228558938
YLR184W,YLR184W,Chromosome_XII,522106,522453,False,-0.017191746173698483
YLR332W,MID2,Chromosome_XII,790676,791806,False,-0.11333181239447881
YLR288C,MEC3,Chromosome_XII,713480,714904,False,-0.06340342310956527
YLR283W,PUT7,Chromosome_XII,705186,706130,False,0.13689232736565202
YLR314C,CDC3,Chromosome_XII,762575,764137,True,-0.16184697576512974
YLR409C,UTP21,Chromosome_XII,934414,937233,True,-0.5303736205587272
YLR425W,TUS1,Chromosome_XII,982894,986817,False,-0.2713763648627429
YLR032W,RAD5,Chromosome_XII,204991,208500,False,-0.33778561466858664
YLR091W,GEP5,Chromosome_XII,322297,323178,False,-0.31728662163817095
YLR418C,CDC73,Chromosome_XII,956914,958095,False,-0.1394762994703972
YLR221C,RSA3,Chromosome_XII,578362,579024,False,0.018782593163119386
YLR313C,SPH1,Chromosome_XII,760750,762342,False,-0.48793152695625214
YLR252W,YLR252W,Chromosome_XII,641957,642262,False,0.46262925118499676
YLR023C,IZH3,Chromosome_XII,185498,187129,False,0.4288422783189412
YLR255C,YLR255C,Chromosome_XII,645600,645953,False,0.6258001768733941
YLR334C,YLR334C,Chromosome_XII,796698,797078,False,-0.16304832008462505
YLR437C-A,YLR437C-A,Chromosome_XII,1012459,1012686,False,0.8371649721615344
YLR152C,YLR152C,Chromosome_XII,442958,444688,False,0.543789103165346
YLR432W,IMD3,Chromosome_XII,1002557,1004128,False,0.3323278206887512
YLR348C,DIC1,Chromosome_XII,826977,827873,False,0.7756326039031963
YLR072W,LAM6,Chromosome_XII,278862,280943,False,0.5255007535388134
YLR143W,DPH6,Chromosome_XII,427329,429386,False,-0.16409140394643412
YLR285W,NNT1,Chromosome_XII,707360,708145,False,-0.7301807902130533
YLR439W,MRPL4,Chromosome_XII,1014491,1015450,False,0.22228042021087016
YLR057W,MNL2,Chromosome_XII,255306,257855,False,0.4369857911069277
YLR097C,HRT3,Chromosome_XII,336231,337265,False,0.07549605707786353
YLR315W,NKP2,Chromosome_XII,764808,765269,False,-0.2490725422828253
YLR397C,AFG2,Chromosome_XII,912550,914892,True,-0.5504604990131035
YLR449W,FPR4,Chromosome_XII,1030834,1032012,False,0.3153411833365144
YLR162W-A,RRT15,Chromosome_XII,490406,490594,False,2.6825027912446195
YLR126C,YLR126C,Chromosome_XII,394765,395520,False,-0.3939001504425341
YLR071C,RGR1,Chromosome_XII,275378,278626,True,-0.5128606207721902
YLR343W,GAS2,Chromosome_XII,816094,817761,False,0.23247526259795417
YLL037W,YLL037W,Chromosome_XII,66562,66942,True,-0.5237600162182374
YLR286C,CTS1,Chromosome_XII,708448,710136,False,-0.13298361214512797
YLR466C-B,YLR466C-B,Chromosome_XII,1071594,1071710,False,1.9806751549606818
YLR137W,RKM5,Chromosome_XII,417006,418109,False,0.6005667691825705
YLR452C,SST2,Chromosome_XII,1039270,1041366,False,0.09596412126834243
YLR414C,PUN1,Chromosome_XII,953353,954144,False,0.45116615349098005
YLR218C,COA4,Chromosome_XII,573466,573918,False,-0.04032821601366294
YLR316C,TAD3,Chromosome_XII,765266,766358,True,0.12116832815542855
YLR275W,SMD2,Chromosome_XII,694378,694800,True,-0.46686209103953036
YLR195C,NMT1,Chromosome_XII,541937,543304,True,-0.8188874974928915
YLR095C,IOC2,Chromosome_XII,329677,332115,False,-0.037667039889124544
YLR011W,LOT6,Chromosome_XII,169103,169678,False,0.9063181320589094
YLR198C,YLR198C,Chromosome_XII,547286,547645,True,-0.1559791525069643
YLR165C,PUS5,Chromosome_XII,494494,495258,False,0.8171942347692916
YLR419W,YLR419W,Chromosome_XII,958428,962735,False,0.2494380176083232
YLR399W-A,YLR399W-A,Chromosome_XII,920869,920973,False,0.773085690194761
YLR416C,YLR416C,Chromosome_XII,954491,954889,False,1.136535011854038
YLR118C,TML25,Chromosome_XII,384725,385408,False,1.082614250608331
YLR360W,VPS38,Chromosome_XII,846103,847422,False,-0.3854172075595896
YLR354C,TAL1,Chromosome_XII,836350,837357,False,-0.5151977464776835
YLR351C,NIT3,Chromosome_XII,829489,830364,False,0.9332310773264485
YLL051C,FRE6,Chromosome_XII,37333,39471,False,0.4737372759922804
YLR346C,CIS1,Chromosome_XII,822287,822592,False,0.3463699959220602
YLR190W,MMR1,Chromosome_XII,535214,536689,False,-0.09206218854383366
YLR125W,YLR125W,Chromosome_XII,393484,393894,False,0.31754085021276696
YLR226W,BUR2,Chromosome_XII,589354,590541,False,-0.633722105105587
YLR206W,ENT2,Chromosome_XII,554578,556419,False,-0.06546953095896026
YLR160C,ASP3-4,Chromosome_XII,486201,487289,False,-0.27089860590673576
YLR344W,RPL26A,Chromosome_XII,819312,820142,False,-0.16605906435387988
YLR116W,MSL5,Chromosome_XII,380822,382252,True,-0.501480909802409
YLR434C,YLR434C,Chromosome_XII,1006025,1006408,False,-0.39444328640033066
YLR454W,FMP27,Chromosome_XII,1043998,1051884,False,-0.22683597808746123
YLR157W-D,YLR157W-D,Chromosome_XII,475764,475976,False,-0.5491916107793419
YLL027W,ISA1,Chromosome_XII,87403,88155,False,-0.20684570362728386
YLR321C,SFH1,Chromosome_XII,776584,777864,True,0.11690865700599715
YLR073C,RFU1,Chromosome_XII,281019,281621,False,0.1988477686221198
YLR110C,CCW12,Chromosome_XII,369697,370098,False,-0.15686248743465145
YLR083C,EMP70,Chromosome_XII,294091,296094,False,-0.2086704886963125
YLR150W,STM1,Chromosome_XII,440467,441288,False,-0.7149663423355717
YLR100W,ERG27,Chromosome_XII,341810,342853,True,-0.6504426897804714
YLR396C,VPS33,Chromosome_XII,910235,912310,False,-0.43980356983342367
YLR210W,CLB4,Chromosome_XII,562008,563390,False,-0.07640548747453749
YLR268W,SEC22,Chromosome_XII,680200,680844,False,0.03485911127917739
YLR004C,THI73,Chromosome_XII,157934,159505,False,1.2550749014750007
YLR261C,VPS63,Chromosome_XII,668237,668563,False,-0.8927573008249662
YLR128W,DCN1,Chromosome_XII,398530,399433,False,-0.10494891156246917
YLL023C,POM33,Chromosome_XII,97997,98836,False,1.1503574779171473
YLL026W,HSP104,Chromosome_XII,88623,91349,False,0.7509416095690481
YLR457C,NBP1,Chromosome_XII,1055812,1056771,True,-0.28502874719372495
YLR089C,ALT1,Chromosome_XII,318237,320015,False,-0.680421199554123
YLR074C,BUD20,Chromosome_XII,281956,282456,False,-0.3770956896012347
YLR350W,ORM2,Chromosome_XII,828730,829380,False,0.5426469914533917
YLR162W,YLR162W,Chromosome_XII,489573,489929,False,1.1979743762073416
YLR148W,PEP3,Chromosome_XII,434641,437397,False,-0.49409884131926446
YLL001W,DNM1,Chromosome_XII,147890,150163,False,0.4862646502988983
YLR103C,CDC45,Chromosome_XII,343989,345941,True,-0.31524480763706564
YLR373C,VID22,Chromosome_XII,868662,871367,False,0.5119468246380117
YLR154W-A,YLR154W-A,Chromosome_XII,452438,452623,False,6.128254139657861
YLL036C,PRP19,Chromosome_XII,66745,68256,True,-0.780604020474018
YLR309C,IMH1,Chromosome_XII,749034,751769,False,-0.30563796075381067
YLR156W,YLR156W,Chromosome_XII,472113,472457,False,-0.31261129328071235
YLR278C,YLR278C,Chromosome_XII,699999,704024,False,0.03917098241691746
YLR159C-A,YLR159C-A,Chromosome_XII,485711,485842,False,0.13753578184002627
YLR033W,RSC58,Chromosome_XII,208761,210269,True,-0.8571620936306066
YLR330W,CHS5,Chromosome_XII,787664,789679,False,-0.1340889704580626
YLR412W,BER1,Chromosome_XII,948368,949192,False,-0.22973562763930871
YLR407W,GAG1,Chromosome_XII,932967,933653,False,-0.4873836685007493
YLR308W,CDA2,Chromosome_XII,747937,748875,False,-0.10325210535602292
YLR142W,PUT1,Chromosome_XII,425186,426616,False,-0.06064983226297586
YLR271W,CMG1,Chromosome_XII,682737,683561,False,0.33062239246631525
YLR463C,YLR463C,Chromosome_XII,1066265,1066816,False,-0.4998653540888463
YLR356W,ATG33,Chromosome_XII,840321,840914,False,0.05616245740579872
YLR446W,NGK1,Chromosome_XII,1025214,1026515,False,0.603169060779236
YLR307W,CDA1,Chromosome_XII,745620,746525,False,-0.2529206872373009
YLR207W,HRD3,Chromosome_XII,556788,559289,False,0.8690574165022713
YLR369W,SSQ1,Chromosome_XII,859552,861525,False,-0.624325083886467
YLR307C-A,DPA10,Chromosome_XII,746848,747111,False,-0.035481526519414115
YLR042C,NFG1,Chromosome_XII,229966,230451,False,0.29320704573764583
YLR086W,SMC4,Chromosome_XII,302243,306499,True,-0.5988778611606582
YLR431C,ATG23,Chromosome_XII,1000342,1001703,False,-0.13318642179823328
YLR036C,YLR036C,Chromosome_XII,221521,222132,False,0.051157581666701715
YLR299C-A,YLR299C-A,Chromosome_XII,727911,728003,False,1.2506623018576388
YLR430W,SEN1,Chromosome_XII,993434,1000129,True,-0.6700346895123884
YLR087C,CSF1,Chromosome_XII,306855,315731,False,-0.01273013130914586
YLR380W,CSR1,Chromosome_XII,878282,879508,False,0.2884688708750311
YLR366W,YLR366W,Chromosome_XII,855538,855843,False,1.2856712388378018
YLR021W,IRC25,Chromosome_XII,183623,184162,False,-0.25799481356099707
YLR304C,ACO1,Chromosome_XII,735212,737548,False,-0.20586349461760484
YLR132C,USB1,Chromosome_XII,407283,408155,True,-0.5754632116547813
YLR363C,NMD4,Chromosome_XII,852495,853151,False,-0.5583032162669166
YLR292C,SEC72,Chromosome_XII,719789,720370,False,0.06731317682481845
YLL021W,SPA2,Chromosome_XII,100947,105347,False,-0.13271679098814504
YLL035W,GRC3,Chromosome_XII,68580,70478,True,-0.6040575945146976
YLR329W,REC102,Chromosome_XII,786442,787333,False,-0.011580871982766677
YLR081W,GAL2,Chromosome_XII,290212,291936,False,0.1419714645900726
YLR362W,STE11,Chromosome_XII,849866,852019,False,0.14567328912126093
YLR274W,MCM5,Chromosome_XII,691555,693882,True,-0.5944466392920507
YLR099W-A,MIM2,Chromosome_XII,341325,341588,True,0.7282257166655668
YLR090W,XDJ1,Chromosome_XII,320701,322080,False,0.24195904835851328
YLR147C,SMD3,Chromosome_XII,434158,434463,True,-0.22201919660500838
YLR295C,ATP14,Chromosome_XII,721999,722373,False,-0.7053805470233369
YLR134W,PDC5,Chromosome_XII,410723,412414,False,0.3782475438760207
YLR426W,TDA5,Chromosome_XII,987062,988113,False,-0.7419474503214243
YLR047C,FRE8,Chromosome_XII,239347,241407,False,0.11955615654104505
YLL010C,PSR1,Chromosome_XII,129330,130613,False,1.556283483321401
YLR358C,YLR358C,Chromosome_XII,843487,844050,False,0.04837392269304644
YLR359W,ADE13,Chromosome_XII,844282,845730,True,-0.6551762492865811
YLR347W-A,YLR347W-A,Chromosome_XII,824789,824929,False,-0.4221072006282531
YLR243W,GPN3,Chromosome_XII,624203,625021,True,-0.7823331827290056
YLR120C,YPS1,Chromosome_XII,386511,388220,False,0.0024286924323809822
YLR041W,YLR041W,Chromosome_XII,229377,229697,False,0.7053843042623437
YLR051C,FCF2,Chromosome_XII,246324,246977,True,0.23147424010906423
YLR299W,ECM38,Chromosome_XII,726069,728051,False,0.4948542986565385
YLR320W,MMS22,Chromosome_XII,771940,776304,False,-0.6652322387285676
YLR406C,RPL31B,Chromosome_XII,931065,931755,False,0.27086157876553896
YLR145W,RMP1,Chromosome_XII,432168,432773,True,-0.3760843214475154
YLR109W,AHP1,Chromosome_XII,368781,369311,False,0.0981175464296109
YLR296W,YLR296W,Chromosome_XII,722978,723304,False,0.1935628994225325
YLR002C,NOC3,Chromosome_XII,154343,156334,True,-0.723769680793466
YLR341W,SPO77,Chromosome_XII,807385,808818,False,-0.09908360568965136
YLR466W,YRF1-4,Chromosome_XII,1067087,1071235,False,-0.5329349423519415
YLR438W,CAR2,Chromosome_XII,1012501,1013775,False,0.7580114108393516
YLR205C,HMX1,Chromosome_XII,552724,553677,False,0.277450581513712
YLR233C,EST1,Chromosome_XII,607425,609524,False,0.43776525766062135
YLR151C,PCD1,Chromosome_XII,441715,442737,False,0.3371499137780625
YLR437C,DIF1,Chromosome_XII,1011622,1012023,False,0.290380106281181
YLR146C,SPE4,Chromosome_XII,432823,433725,False,0.10207465008386776
YLR141W,RRN5,Chromosome_XII,423683,424774,True,-0.5571623397946281
YLL066W-B,YLL066W-B,Chromosome_XII,5605,5775,False,-0.20191033958499882
YLR372W,ELO3,Chromosome_XII,867354,868391,False,-0.6925166107313498
YLR433C,CNA1,Chromosome_XII,1004347,1006008,False,0.2785371256721256
YLL056C,YLL056C,Chromosome_XII,27409,28305,False,0.24547379278533485
YLR219W,MSC3,Chromosome_XII,574151,576337,False,0.005053070665583839
YLL006W-A,YLL006W-A,Chromosome_XII,136345,136521,False,2.6479063003511065
YLR140W,YLR140W,Chromosome_XII,423474,423800,True,0.08852079673193886
YLR443W,ECM7,Chromosome_XII,1022625,1023971,False,0.8185646909391255
YLR014C,PPR1,Chromosome_XII,172268,174982,False,0.5791107577997379
YLL032C,YLL032C,Chromosome_XII,74270,76747,False,-0.08452067868275473
YLR079W,SIC1,Chromosome_XII,286820,287674,False,-0.5236752484020275
YLR301W,HRI1,Chromosome_XII,730825,731559,False,0.18738944932876714
YLR139C,SLS1,Chromosome_XII,421542,423473,False,-0.6977613741263728
YLR269C,YLR269C,Chromosome_XII,680866,681216,False,0.42965798701195745
YLL024C,SSA2,Chromosome_XII,95566,97485,False,-0.06180781976500706
YLR172C,DPH5,Chromosome_XII,501260,502162,False,0.5351268848376843
YLR379W-A,YLR379W-A,Chromosome_XII,877444,877716,False,0.8548371815093234
YLR154W-C,TAR1,Chromosome_XII,454696,455070,False,3.3947408196781654
YLR365W,YLR365W,Chromosome_XII,855199,855531,False,0.9992704389871012
YLR393W,ATP10,Chromosome_XII,907079,907918,False,-0.7586881252491174
YLR279W,YLR279W,Chromosome_XII,704309,704698,False,0.2785915692499663
YLL012W,YEH1,Chromosome_XII,125534,127255,False,0.6890694658002385
YLR115W,CFT2,Chromosome_XII,377985,380564,True,-0.7615013109280345
YLR154C-H,YLR154C-H,Chromosome_XII,468827,468958,False,2.30806496839325
YLR177W,YLR177W,Chromosome_XII,511054,512940,False,-0.09396939374408506
YLR256W,HAP1,Chromosome_XII,646415,650923,False,0.19262528975934362
YLR194C,NCW2,Chromosome_XII,540809,541573,False,-0.46767040117145964
YLR262C,YPT6,Chromosome_XII,668244,668891,False,-0.5931564176805769
YLR281C,RSO55,Chromosome_XII,704493,704960,False,0.30404926669812227
YLL061W,MMP1,Chromosome_XII,17956,19707,False,0.14329254688275295
YLR009W,RLP24,Chromosome_XII,166537,167136,True,-0.7090555578864367
YLR157W-E,YLR157W-E,Chromosome_XII,481873,482037,False,-0.5295001008414482
YLR088W,GAA1,Chromosome_XII,316107,317951,True,-0.23126905009461537
YLL033W,IRC19,Chromosome_XII,73409,74101,False,-0.4034048606042073
YLR031W,YLR031W,Chromosome_XII,204225,204785,False,-0.09388273865470034
YLR411W,CTR3,Chromosome_XII,947253,947978,False,0.21429328833956082
YLR453C,RIF2,Chromosome_XII,1041799,1042986,False,0.1941124545026289
YLR371W,ROM2,Chromosome_XII,862714,866784,False,-0.3685003168186991
YLR367W,RPS22B,Chromosome_XII,856442,857317,False,0.592995199141678
YLR324W,PEX30,Chromosome_XII,779215,780786,False,-0.06711357496339584
YLR388W,RPS29A,Chromosome_XII,898651,898821,False,0.3248630394112093
YLR250W,SSP120,Chromosome_XII,640317,641021,False,-0.23787309645824556
YLR408C,BLS1,Chromosome_XII,933885,934253,False,0.10009788312031125
YLR248W,RCK2,Chromosome_XII,634252,636084,False,-0.2780939899333424
YLR392C,ART10,Chromosome_XII,904749,906305,False,0.4716591574347516
YLR012C,YLR012C,Chromosome_XII,169982,170281,False,1.4197464225634622
YLL055W,YCT1,Chromosome_XII,30109,31704,False,0.5606223167751873
YLR382C,NAM2,Chromosome_XII,882067,884751,False,-0.47331191731966193
YLR067C,PET309,Chromosome_XII,267813,270710,False,-0.4775398014896082
YLL043W,FPS1,Chromosome_XII,49938,51947,False,-0.160717855786358
YLR420W,URA4,Chromosome_XII,963785,964879,False,-0.021889657859058022
YLR244C,MAP1,Chromosome_XII,625168,626331,False,-0.4576695805326329
YLR053C,NRS1,Chromosome_XII,248100,248426,False,-0.4197445361719561
YLR163W-A,YLR163W-A,Chromosome_XII,492812,492925,False,-0.5819708320752413
YLL059C,YLL059C,Chromosome_XII,22474,22980,False,3.080760768477042
YLR240W,VPS34,Chromosome_XII,617533,620160,False,-0.5783330887499143
YLR406C-A,YLR406C-A,Chromosome_XII,932206,932355,False,1.1254276374858092
YLR007W,NSE1,Chromosome_XII,164392,165402,True,0.0985434223623397
YLL049W,LDB18,Chromosome_XII,40666,41205,False,-0.397350917025489
YLR046C,YLR046C,Chromosome_XII,238001,238813,False,-0.2491691322586175
YLR185W,RPL37A,Chromosome_XII,522663,523288,False,0.4358048566342848
YLR264W,RPS28B,Chromosome_XII,673131,673334,False,-0.08292792587306193
YLR254C,NDL1,Chromosome_XII,644404,644973,False,0.033155684789721175
YLR052W,IES3,Chromosome_XII,247201,247953,False,-0.27533326096069033
YLR005W,SSL1,Chromosome_XII,160049,161434,True,-0.4012644733270314
YLL030C,RRT7,Chromosome_XII,80356,80697,False,1.5883826921804507
YLL067C,YLL067C,Chromosome_XII,585,4301,False,-0.45646723830586766
YLR202C,YLR202C,Chromosome_XII,550194,550636,False,0.4993119705113443
YLR390W-A,CCW14,Chromosome_XII,903724,904440,False,-0.3414211267396355
YLR225C,YLR225C,Chromosome_XII,587695,588918,False,-0.4129863894704581
YLR180W,SAM1,Chromosome_XII,515262,516410,False,0.33707388890114603
YLR006C,SSK1,Chromosome_XII,161755,163893,False,0.9893999011770678
YLR412C-A,YLR412C-A,Chromosome_XII,950267,950473,False,-0.6032157269901252
YLR387C,REH1,Chromosome_XII,896374,897672,False,-0.04304706027191473
YLR157C,ASP3-2,Chromosome_XII,472969,474057,False,-0.2995168136502015
YLR229C,CDC42,Chromosome_XII,604212,604787,True,-0.5974959476555064
YLL066C,YLL066C,Chromosome_XII,6120,9836,False,-0.463820429446955
YLR438C-A,LSM3,Chromosome_XII,1013909,1014178,True,-0.8268761864574117
YLR144C,ACF2,Chromosome_XII,429677,432016,False,0.10969290065222248
YLR176C,RFX1,Chromosome_XII,507797,510232,False,-0.500797445537148
YLR236C,YLR236C,Chromosome_XII,611794,612117,False,0.529628299498323
YLR364C-A,YLR364C-A,Chromosome_XII,855523,855645,False,1.3074624247586262
YLL031C,GPI13,Chromosome_XII,77152,80205,True,-0.4781161639331197
YLL015W,BPT1,Chromosome_XII,116432,121111,False,0.047544924663507175
YLR276C,DBP9,Chromosome_XII,695046,696830,True,-0.8905025868521246
YLL054C,YLL054C,Chromosome_XII,32673,35204,False,0.054412884584290874
YLR050C,EMA19,Chromosome_XII,245587,246072,False,-0.44498112019416614
YLR124W,YLR124W,Chromosome_XII,391600,391944,False,0.0394223113999113
YLR065C,SND2,Chromosome_XII,266373,266918,False,-0.4212032701954502
YLL038C,ENT4,Chromosome_XII,65775,66518,False,2.2097079493769116
YLR245C,CDD1,Chromosome_XII,626502,626930,False,0.0791101129224727
YLR217W,YLR217W,Chromosome_XII,572909,573232,False,0.0092142139528999
YLR298C,YHC1,Chromosome_XII,724721,725416,True,0.08453547542932513
YLR201C,COQ9,Chromosome_XII,549511,550293,False,-0.16285808509127103
YLL007C,LMO1,Chromosome_XII,134302,136299,False,0.08350908697920499
YLR025W,SNF7,Chromosome_XII,194452,195174,False,-0.6694720165701035
YLR266C,PDR8,Chromosome_XII,675619,677724,False,0.24402761678579926
YLR349W,YLR349W,Chromosome_XII,827521,828027,False,0.9135544626724841
YLR056W,ERG3,Chromosome_XII,253861,254958,False,-0.7265870453296571
YLR108C,YLR108C,Chromosome_XII,366667,368124,False,0.15929503935164877
YLR444C,YLR444C,Chromosome_XII,1023686,1023988,False,0.0690544618041831
YLR208W,SEC13,Chromosome_XII,559551,560444,True,-0.09676745046473952
YLR253W,CQD2,Chromosome_XII,642627,644336,False,0.3639446148187942
YLR402W,YLR402W,Chromosome_XII,924889,925080,False,0.026573143427826
YLR260W,LCB5,Chromosome_XII,665844,667907,False,-0.12715256510700856
YLL022C,HIF1,Chromosome_XII,99044,100201,False,0.7522711705072334
YLR138W,NHA1,Chromosome_XII,418437,421394,False,-0.08294030575317053
YLR157C-C,YLR157C-C,Chromosome_XII,482059,482190,False,0.43550743043842094
YLR417W,VPS36,Chromosome_XII,955010,956710,False,-0.506669271303066
YLR010C,TEN1,Chromosome_XII,167320,167802,True,-0.879080324526767
YLR127C,APC2,Chromosome_XII,395758,398319,True,-0.4842663690195725
YLR191W,PEX13,Chromosome_XII,537272,538432,False,-0.3088994055157206
YLR136C,TIS11,Chromosome_XII,415801,416658,False,0.24362118699059088
YLR440C,SEC39,Chromosome_XII,1015568,1017697,True,-0.709646878051819
YLL053C,YLL053C,Chromosome_XII,35503,35961,False,0.3747805970649882
YLL067W-A,YLL067W-A,Chromosome_XII,843,1325,False,-0.38431461164041286
YLR410W,VIP1,Chromosome_XII,937541,940981,False,0.216750880860996
YLR280C,YLR280C,Chromosome_XII,704483,704833,False,0.2785915692499663
YLR390W,ECM19,Chromosome_XII,903066,903404,False,-0.26827587002120074
YLR096W,KIN2,Chromosome_XII,332590,336033,False,-0.14626287618152647
YLR158C,ASP3-3,Chromosome_XII,482549,483637,False,-0.4348785516088148
YLR465C,BSC3,Chromosome_XII,1067045,1067353,False,-0.6331224606474051
YLR135W,SLX4,Chromosome_XII,413281,415527,False,-0.04557663352190361
YLR080W,EMP46,Chromosome_XII,287916,289250,False,0.4038495022129123
YLR386W,VAC14,Chromosome_XII,893628,896270,False,-0.4241255654267053
YLR017W,MEU1,Chromosome_XII,177608,178621,False,0.5082919893559447
YLR093C,NYV1,Chromosome_XII,326513,327415,False,0.32041205630412467
YLR427W,MAG2,Chromosome_XII,988428,990440,False,0.20046686104422873
YLR222C,UTP13,Chromosome_XII,579318,581771,True,-0.37325966236137165
YLR381W,CTF3,Chromosome_XII,879723,881924,False,-0.24365309154516732
YLR192C,HCR1,Chromosome_XII,538792,539589,False,-0.44413157472885734
YLR270W,DCS1,Chromosome_XII,681186,682238,False,-0.3091625998326138
YLR291C,GCD7,Chromosome_XII,718317,719462,True,-0.6818218343923264
YLR441C,RPS1A,Chromosome_XII,1018141,1018908,False,-0.28186799557592046
YLL005C,SPO75,Chromosome_XII,137940,140546,False,0.5325255291620891
YLR029C,RPL15A,Chromosome_XII,201976,202590,True,-0.7870079657940217
YLR265C,NEJ1,Chromosome_XII,674427,675455,False,-0.67984340932442
YLR462W,YLR462W,Chromosome_XII,1065956,1066564,False,-0.5872959621806152
YLR347C,KAP95,Chromosome_XII,823828,826413,True,-0.510189928809091
YLR263W,RED1,Chromosome_XII,670340,672823,False,-0.26026892057794476
YLR063W,BMT6,Chromosome_XII,264157,265254,False,-0.137501325203241
YLR312C,ATG39,Chromosome_XII,757637,758833,False,-0.1111499642860069
YLR133W,CKI1,Chromosome_XII,408445,410193,False,-0.6662322361429834
YLR230W,YLR230W,Chromosome_XII,604574,604879,True,-0.6188919376419516
YLR455W,PDP3,Chromosome_XII,1053629,1054543,False,-0.035632498964202924
YLR272C,YCS4,Chromosome_XII,683672,687202,True,-0.5861378171487672
YLR164W,SHH4,Chromosome_XII,493883,494389,False,-0.513045459223107
YLR003C,CMS1,Chromosome_XII,156855,157730,False,-0.13218146074350434
YLR022C,SDO1,Chromosome_XII,184174,184926,True,-0.3191528034957298
YLL042C,ATG10,Chromosome_XII,52087,52590,False,0.01568313970428149
YLR262C-A,TMA7,Chromosome_XII,669468,669662,False,0.06354007272259521
YLR040C,AFB1,Chromosome_XII,228908,229582,False,0.5071866101207005
YLR111W,YLR111W,Chromosome_XII,370391,370723,False,1.0983896406464289
